duracao_incidente,equipamento_nome,equipamento_modelo,equipamento_grupo,turno,data_inicio,data_final,data,local_nome,secao,alarme_nome,alarme_codigo,alarme_level
90,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 07:09:07-04,2024-10-23 07:10:37-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
148,Camera-Auto,MULTICAL,MULTICAL,1,2024-10-23 07:09:10-04,2024-10-23 07:11:38-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
167,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 07:09:24-04,2024-10-23 07:12:11-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
168,Camera-Auto,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 07:09:26-04,2024-10-23 07:12:14-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
147,Camera-Auto,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 07:09:30-04,2024-10-23 07:11:57-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
61,MULTICAL,MULTICAL,MULTICAL,1,2024-10-23 07:09:32-04,2024-10-23 07:10:33-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
85,EFT,MULTICAL,MULTICAL,3,2024-10-23 07:09:32-04,2024-10-23 07:10:57-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
104,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,2,2024-10-23 07:09:45-04,2024-10-23 07:11:29-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
173,EFT,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 07:09:47-04,2024-10-23 07:12:40-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
41,MULTICAL,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 07:09:56-04,2024-10-23 07:10:37-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Warning
53,Camera-Auto,MULTICAL,MULTICAL,1,2024-10-23 07:10:06-04,2024-10-23 07:10:59-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
105,AUTO-DISPLAYS,MULTICAL,MULTICAL,1,2024-10-23 07:10:15-04,2024-10-23 07:12:00-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
78,MULTICAL,MULTICAL,MULTICAL,3,2024-10-23 07:10:19-04,2024-10-23 07:11:37-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
51,AUTO-DISPLAYS,MULTICAL,MULTICAL,3,2024-10-23 07:10:20-04,2024-10-23 07:11:11-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
168,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 07:10:23-04,2024-10-23 07:13:11-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
38,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 07:10:26-04,2024-10-23 07:11:04-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
159,EFT,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 07:10:26-04,2024-10-23 07:13:05-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
25,Camera-Auto,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,2,2024-10-23 07:10:27-04,2024-10-23 07:10:52-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
161,EFT,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 07:10:29-04,2024-10-23 07:13:10-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
16,AUTO-DISPLAYS,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 07:10:31-04,2024-10-23 07:10:47-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Warning
158,EFT,MULTICAL,MULTICAL,2,2024-10-23 07:10:34-04,2024-10-23 07:13:12-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
97,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 07:10:35-04,2024-10-23 07:12:12-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
32,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 07:10:36-04,2024-10-23 07:11:08-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
148,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 07:10:38-04,2024-10-23 07:13:06-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
213,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 07:10:40-04,2024-10-23 07:14:13-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
96,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 07:10:41-04,2024-10-23 07:12:17-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Warning
46,Camera-Auto,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,1,2024-10-23 07:10:50-04,2024-10-23 07:11:36-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
99,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 07:10:51-04,2024-10-23 07:12:30-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Warning
110,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 07:10:57-04,2024-10-23 07:12:47-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Warning
95,AUTO-DISPLAYS,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 07:11:01-04,2024-10-23 07:12:36-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Warning
176,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 07:11:04-04,2024-10-23 07:14:00-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
165,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 07:11:05-04,2024-10-23 07:13:50-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
45,MULTICAL,MULTICAL,MULTICAL,1,2024-10-23 07:11:09-04,2024-10-23 07:11:54-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
72,Camera-Auto,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 07:11:14-04,2024-10-23 07:12:26-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Warning
108,Camera-Auto,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,3,2024-10-23 07:11:15-04,2024-10-23 07:13:03-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
45,AUTO-DISPLAYS,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,2,2024-10-23 07:11:23-04,2024-10-23 07:12:08-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
57,EFT,MULTICAL,MULTICAL,3,2024-10-23 07:11:24-04,2024-10-23 07:12:21-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
22,Camera-Auto,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 07:11:24-04,2024-10-23 07:11:46-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Warning
139,EFT,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 07:11:28-04,2024-10-23 07:13:47-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
177,MULTICAL,MULTICAL,MULTICAL,2,2024-10-23 07:11:30-04,2024-10-23 07:14:27-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
62,Camera-Auto,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,3,2024-10-23 07:11:34-04,2024-10-23 07:12:36-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
21,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 07:11:42-04,2024-10-23 07:12:03-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Warning
93,AUTO-DISPLAYS,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 07:11:43-04,2024-10-23 07:13:16-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
143,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 07:11:49-04,2024-10-23 07:14:12-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
74,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 07:12:04-04,2024-10-23 07:13:18-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
63,AUTO-DISPLAYS,MULTICAL,MULTICAL,3,2024-10-23 07:12:05-04,2024-10-23 07:13:08-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
106,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 07:12:21-04,2024-10-23 07:14:07-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
135,MULTICAL,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,3,2024-10-23 07:12:28-04,2024-10-23 07:14:43-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
30,AUTO-DISPLAYS,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 07:12:38-04,2024-10-23 07:13:08-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Warning
81,Camera-Auto,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 07:12:47-04,2024-10-23 07:14:08-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
164,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 07:12:48-04,2024-10-23 07:15:32-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
160,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 07:12:53-04,2024-10-23 07:15:33-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
47,AUTO-DISPLAYS,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 07:13:03-04,2024-10-23 07:13:50-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
83,EFT,MULTICAL,MULTICAL,3,2024-10-23 07:13:05-04,2024-10-23 07:14:28-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
215,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 07:13:05-04,2024-10-23 07:16:40-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
219,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,2,2024-10-23 07:13:09-04,2024-10-23 07:16:48-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
54,AUTO-DISPLAYS,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,3,2024-10-23 07:13:11-04,2024-10-23 07:14:05-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
39,AUTO-DISPLAYS,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 07:13:14-04,2024-10-23 07:13:53-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
35,AUTO-DISPLAYS,MULTICAL,MULTICAL,3,2024-10-23 07:13:15-04,2024-10-23 07:13:50-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
32,Camera-Auto,MULTICAL,MULTICAL,3,2024-10-23 07:13:16-04,2024-10-23 07:13:48-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
111,AUTO-DISPLAYS,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,2,2024-10-23 07:13:19-04,2024-10-23 07:15:10-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
39,Camera-Auto,MULTICAL,MULTICAL,3,2024-10-23 07:13:23-04,2024-10-23 07:14:02-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
60,MULTICAL,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 07:13:23-04,2024-10-23 07:14:23-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
94,EFT,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,2,2024-10-23 07:13:23-04,2024-10-23 07:14:57-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
52,Camera-Auto,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 07:13:29-04,2024-10-23 07:14:21-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
196,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 07:13:30-04,2024-10-23 07:16:46-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
197,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 07:13:38-04,2024-10-23 07:16:55-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
218,Camera-Auto,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 07:13:39-04,2024-10-23 07:17:17-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
108,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,3,2024-10-23 07:13:41-04,2024-10-23 07:15:29-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
53,AUTO-DISPLAYS,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,2,2024-10-23 07:13:41-04,2024-10-23 07:14:34-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
34,AUTO-DISPLAYS,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 07:13:42-04,2024-10-23 07:14:16-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
57,Camera-Auto,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 07:13:47-04,2024-10-23 07:14:44-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Warning
173,MULTICAL,SIMCOMBINED-C2,SIMCOMBINED-C2,2,2024-10-23 07:13:49-04,2024-10-23 07:16:42-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
59,Camera-Auto,MULTICAL,MULTICAL,1,2024-10-23 07:13:56-04,2024-10-23 07:14:55-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
59,EFT,MULTICAL,MULTICAL,2,2024-10-23 07:13:58-04,2024-10-23 07:14:57-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
39,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,3,2024-10-23 07:14:07-04,2024-10-23 07:14:46-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Warning
47,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 07:14:25-04,2024-10-23 07:15:12-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
95,Camera-Auto,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,3,2024-10-23 07:14:31-04,2024-10-23 07:16:06-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
82,Camera-Auto,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,2,2024-10-23 07:14:33-04,2024-10-23 07:15:55-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Warning
42,AUTO-DISPLAYS,MULTICAL,MULTICAL,1,2024-10-23 07:14:42-04,2024-10-23 07:15:24-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
49,EFT,MULTICAL,MULTICAL,3,2024-10-23 07:14:45-04,2024-10-23 07:15:34-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
56,Camera-Auto,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,3,2024-10-23 07:14:49-04,2024-10-23 07:15:45-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
60,AUTO-DISPLAYS,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,1,2024-10-23 07:15:02-04,2024-10-23 07:16:02-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
42,MULTICAL,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,1,2024-10-23 07:15:15-04,2024-10-23 07:15:57-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
27,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 07:15:27-04,2024-10-23 07:15:54-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Warning
152,EFT,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 07:15:27-04,2024-10-23 07:17:59-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
38,EFT,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,1,2024-10-23 07:15:28-04,2024-10-23 07:16:06-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
65,AUTO-DISPLAYS,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 07:15:30-04,2024-10-23 07:16:35-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
116,AUTO-DISPLAYS,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,3,2024-10-23 07:15:33-04,2024-10-23 07:17:29-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
148,Camera-Auto,SIMCOMBINED-C2,SIMCOMBINED-C2,1,2024-10-23 07:15:36-04,2024-10-23 07:18:04-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Warning
316,AUTO-DISPLAYS,SIMCOMBINED-C2,SIMCOMBINED-C2,3,2024-10-23 07:15:38-04,2024-10-23 07:20:54-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
43,Camera-Auto,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,2,2024-10-23 07:15:38-04,2024-10-23 07:16:21-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
25,MULTICAL,MULTICAL,MULTICAL,1,2024-10-23 07:15:39-04,2024-10-23 07:16:04-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Warning
46,MULTICAL,MULTICAL,MULTICAL,3,2024-10-23 07:15:41-04,2024-10-23 07:16:27-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Warning
40,MULTICAL,MULTICAL,MULTICAL,2,2024-10-23 07:15:41-04,2024-10-23 07:16:21-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
125,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,3,2024-10-23 07:15:54-04,2024-10-23 07:17:59-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
103,MULTICAL,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,1,2024-10-23 07:15:56-04,2024-10-23 07:17:39-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
65,Camera-Auto,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,3,2024-10-23 07:16:08-04,2024-10-23 07:17:13-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SET INPUT CV TO LOAD CV TIME OUT,AL0013,Critical
57,EFT,MULTICAL,MULTICAL,3,2024-10-23 07:16:09-04,2024-10-23 07:17:06-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Critical
93,EFT,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 07:16:11-04,2024-10-23 07:17:44-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Warning
131,MULTICAL,MULTICAL,MULTICAL,1,2024-10-23 07:16:22-04,2024-10-23 07:18:33-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Critical
219,EFT,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,2,2024-10-23 07:16:23-04,2024-10-23 07:20:02-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,INPUT_PTR_GRIP_SENSOR,AL0012,Critical
53,MULTICAL,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,1,2024-10-23 07:16:29-04,2024-10-23 07:17:22-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,RIGHT OUTPUT PTR GRIP CHECK TIMEOUT,AL23005,Critical
72,AUTO-DISPLAYS,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,2,2024-10-23 07:16:33-04,2024-10-23 07:17:45-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
36,Camera-Auto,Camera_LCIA_HANDLER_V1,Camera_LCIA_HANDLER_V1,1,2024-10-23 07:16:33-04,2024-10-23 07:17:09-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,InPP Gripper2 Head Down Fail,AL2011,Warning
47,MULTICAL,AUTO_DISPLAY-SV1,AUTO_DISPLAY-SV1,3,2024-10-23 07:16:33-04,2024-10-23 07:17:20-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,SIMTR_PUSH_DOWN_SENSOR,AL1000,Warning
150,Camera-Auto,SET_WATERPROOF_V5.0,SET_WATERPROOF_V5.0,3,2024-10-23 07:16:47-04,2024-10-23 07:19:17-04,2024-10-23,INSPECTION 01,BLOCK INSPECTION,ROBOT TOOL RIGHT GRIP SET FAIL,AL0011,Critical
